GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
1500000US440070107025,440070107025,"Block Group 5, Census Tract 107.02, Providence County, Rhode Island",1491,25,1466,1452,1397,25,4,14,1,11,14,12,5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070108001,440070108001,"Block Group 1, Census Tract 108, Providence County, Rhode Island",1229,617,612,567,441,78,7,9,1,31,45,45,9,3,2,0,9,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070108002,440070108002,"Block Group 2, Census Tract 108, Providence County, Rhode Island",2522,1658,864,782,549,149,16,19,0,49,82,78,15,3,0,0,0,7,0,6,42,0,0,5,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070108003,440070108003,"Block Group 3, Census Tract 108, Providence County, Rhode Island",1012,545,467,444,327,82,1,4,0,30,23,23,9,0,8,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070109001,440070109001,"Block Group 1, Census Tract 109, Providence County, Rhode Island",1197,605,592,563,423,107,4,19,0,10,29,23,2,1,2,0,2,1,1,0,10,0,0,1,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500000US440070109002,440070109002,"Block Group 2, Census Tract 109, Providence County, Rhode Island",2260,1548,712,671,500,111,1,1,3,55,41,39,10,0,2,3,9,1,2,0,12,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070109003,440070109003,"Block Group 3, Census Tract 109, Providence County, Rhode Island",1446,688,758,717,601,79,1,1,0,35,41,40,14,1,2,0,5,0,0,0,10,0,0,0,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070110001,440070110001,"Block Group 1, Census Tract 110, Providence County, Rhode Island",1103,512,591,540,375,94,7,0,4,60,51,42,15,2,0,1,4,2,0,0,17,0,0,0,0,1,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070110002,440070110002,"Block Group 2, Census Tract 110, Providence County, Rhode Island",2175,1430,745,706,521,139,1,1,0,44,39,37,9,2,0,2,9,1,1,0,10,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070110003,440070110003,"Block Group 3, Census Tract 110, Providence County, Rhode Island",2256,1526,730,665,353,212,6,20,0,74,65,54,8,5,1,0,11,3,0,0,24,0,0,0,1,0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070111001,440070111001,"Block Group 1, Census Tract 111, Providence County, Rhode Island",1374,776,598,552,357,116,8,10,0,61,46,44,9,1,0,0,7,6,0,0,20,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070111002,440070111002,"Block Group 2, Census Tract 111, Providence County, Rhode Island",2802,1780,1022,911,520,246,7,14,2,122,111,97,15,2,0,3,12,3,0,0,47,0,0,0,0,0,15,14,8,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070112001,440070112001,"Block Group 1, Census Tract 112, Providence County, Rhode Island",1041,49,992,979,943,13,2,7,0,14,13,13,4,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070112002,440070112002,"Block Group 2, Census Tract 112, Providence County, Rhode Island",1619,182,1437,1422,1348,41,2,22,0,9,15,11,4,1,3,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070112003,440070112003,"Block Group 3, Census Tract 112, Providence County, Rhode Island",832,169,663,618,580,22,1,7,0,8,45,44,13,1,3,7,2,3,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070112004,440070112004,"Block Group 4, Census Tract 112, Providence County, Rhode Island",1103,187,916,878,811,48,6,3,0,10,38,38,22,5,4,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070112005,440070112005,"Block Group 5, Census Tract 112, Providence County, Rhode Island",1078,141,937,908,868,23,1,2,0,14,29,25,7,7,1,3,3,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070113011,440070113011,"Block Group 1, Census Tract 113.01, Providence County, Rhode Island",1516,59,1457,1444,1417,21,0,4,1,1,13,11,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070113012,440070113012,"Block Group 2, Census Tract 113.01, Providence County, Rhode Island",1120,156,964,947,870,48,4,14,7,4,17,10,5,0,2,0,1,1,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070113013,440070113013,"Block Group 3, Census Tract 113.01, Providence County, Rhode Island",1619,90,1529,1504,1466,19,1,14,0,4,25,23,6,6,6,0,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070113021,440070113021,"Block Group 1, Census Tract 113.02, Providence County, Rhode Island",1207,35,1172,1143,1107,15,1,17,0,3,29,29,4,6,5,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070113022,440070113022,"Block Group 2, Census Tract 113.02, Providence County, Rhode Island",1576,48,1528,1519,1500,4,4,9,0,2,9,8,0,1,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070113023,440070113023,"Block Group 3, Census Tract 113.02, Providence County, Rhode Island",1229,16,1213,1201,1152,17,2,25,1,4,12,12,1,0,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114011,440070114011,"Block Group 1, Census Tract 114.01, Providence County, Rhode Island",1500,14,1486,1463,1442,6,0,15,0,0,23,23,1,0,15,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114012,440070114012,"Block Group 2, Census Tract 114.01, Providence County, Rhode Island",1616,41,1575,1556,1487,22,1,41,0,5,19,18,3,1,4,0,3,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114013,440070114013,"Block Group 3, Census Tract 114.01, Providence County, Rhode Island",1019,4,1015,1002,978,4,2,13,0,5,13,13,4,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114014,440070114014,"Block Group 4, Census Tract 114.01, Providence County, Rhode Island",1711,26,1685,1675,1623,14,0,36,0,2,10,10,1,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114015,440070114015,"Block Group 5, Census Tract 114.01, Providence County, Rhode Island",2468,28,2440,2412,2109,17,1,278,0,7,28,28,7,9,8,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114021,440070114021,"Block Group 1, Census Tract 114.02, Providence County, Rhode Island",1602,10,1592,1578,1544,13,1,18,0,2,14,13,3,1,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114022,440070114022,"Block Group 2, Census Tract 114.02, Providence County, Rhode Island",2491,43,2448,2428,2364,15,0,47,0,2,20,20,11,2,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114031,440070114031,"Block Group 1, Census Tract 114.03, Providence County, Rhode Island",834,17,817,806,779,1,0,24,0,2,11,11,2,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114032,440070114032,"Block Group 2, Census Tract 114.03, Providence County, Rhode Island",2739,119,2620,2581,2379,67,0,128,0,7,39,38,12,2,12,0,8,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114033,440070114033,"Block Group 3, Census Tract 114.03, Providence County, Rhode Island",1687,29,1658,1639,1606,3,1,26,0,3,19,19,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070114034,440070114034,"Block Group 4, Census Tract 114.03, Providence County, Rhode Island",1899,33,1866,1852,1803,13,3,31,0,2,14,13,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070115001,440070115001,"Block Group 1, Census Tract 115, Providence County, Rhode Island",1848,40,1808,1786,1682,15,0,88,0,1,22,22,2,1,10,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070115002,440070115002,"Block Group 2, Census Tract 115, Providence County, Rhode Island",1186,61,1125,1104,1056,23,5,17,0,3,21,19,12,2,0,0,0,0,0,0,2,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070115003,440070115003,"Block Group 3, Census Tract 115, Providence County, Rhode Island",1939,45,1894,1883,1794,23,1,60,0,5,11,11,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070115004,440070115004,"Block Group 4, Census Tract 115, Providence County, Rhode Island",1178,116,1062,1026,984,36,0,1,0,5,36,26,11,10,2,0,1,0,1,0,0,0,0,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070116001,440070116001,"Block Group 1, Census Tract 116, Providence County, Rhode Island",926,28,898,870,813,14,0,39,0,4,28,27,7,4,10,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070116002,440070116002,"Block Group 2, Census Tract 116, Providence County, Rhode Island",1455,31,1424,1399,1293,24,0,81,0,1,25,23,4,4,13,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070116003,440070116003,"Block Group 3, Census Tract 116, Providence County, Rhode Island",875,17,858,851,806,1,4,40,0,0,7,5,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070116004,440070116004,"Block Group 4, Census Tract 116, Providence County, Rhode Island",2765,63,2702,2661,2504,33,1,107,0,16,41,41,9,5,18,2,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070117011,440070117011,"Block Group 1, Census Tract 117.01, Providence County, Rhode Island",2156,83,2073,2025,1939,30,4,39,0,13,48,45,26,7,2,0,5,4,0,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070117012,440070117012,"Block Group 2, Census Tract 117.01, Providence County, Rhode Island",1661,113,1548,1510,1436,20,5,34,0,15,38,34,13,6,6,1,3,2,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070117013,440070117013,"Block Group 3, Census Tract 117.01, Providence County, Rhode Island",928,8,920,907,871,18,2,16,0,0,13,13,2,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070117021,440070117021,"Block Group 1, Census Tract 117.02, Providence County, Rhode Island",1178,116,1062,1048,977,39,1,18,0,13,14,14,6,0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070117022,440070117022,"Block Group 2, Census Tract 117.02, Providence County, Rhode Island",1370,59,1311,1283,1231,27,1,19,0,5,28,24,5,1,10,1,0,2,1,0,1,0,0,0,1,2,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070117023,440070117023,"Block Group 3, Census Tract 117.02, Providence County, Rhode Island",1640,82,1558,1531,1484,19,0,21,0,7,27,27,11,3,4,0,4,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070118001,440070118001,"Block Group 1, Census Tract 118, Providence County, Rhode Island",2055,193,1862,1830,1649,123,4,33,0,21,32,31,5,1,9,0,1,5,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070118002,440070118002,"Block Group 2, Census Tract 118, Providence County, Rhode Island",1474,153,1321,1296,1063,137,6,30,0,60,25,24,3,5,2,0,6,2,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070118003,440070118003,"Block Group 3, Census Tract 118, Providence County, Rhode Island",944,154,790,770,585,131,1,36,0,17,20,19,7,0,0,0,1,1,0,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070118004,440070118004,"Block Group 4, Census Tract 118, Providence County, Rhode Island",912,58,854,833,717,60,4,33,0,19,21,20,6,1,3,1,1,4,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070118005,440070118005,"Block Group 5, Census Tract 118, Providence County, Rhode Island",1349,105,1244,1221,1114,50,3,39,0,15,23,23,4,5,1,1,1,1,0,1,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070119011,440070119011,"Block Group 1, Census Tract 119.01, Providence County, Rhode Island",1939,184,1755,1733,1550,93,4,76,0,10,22,21,4,2,11,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070119012,440070119012,"Block Group 2, Census Tract 119.01, Providence County, Rhode Island",1183,102,1081,1062,970,52,6,25,0,9,19,19,6,1,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070119021,440070119021,"Block Group 1, Census Tract 119.02, Providence County, Rhode Island",2094,94,2000,1973,1857,57,1,42,0,16,27,27,8,6,5,0,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070119022,440070119022,"Block Group 2, Census Tract 119.02, Providence County, Rhode Island",1130,13,1117,1114,1084,13,0,16,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070119023,440070119023,"Block Group 3, Census Tract 119.02, Providence County, Rhode Island",1556,47,1509,1498,1411,45,2,40,0,0,11,10,3,1,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070120001,440070120001,"Block Group 1, Census Tract 120, Providence County, Rhode Island",1280,66,1214,1208,1132,50,2,13,0,11,6,6,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070120002,440070120002,"Block Group 2, Census Tract 120, Providence County, Rhode Island",1652,143,1509,1472,1325,102,5,26,1,13,37,36,10,10,8,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070120003,440070120003,"Block Group 3, Census Tract 120, Providence County, Rhode Island",950,75,875,859,822,18,0,16,1,2,16,14,8,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US440070120004,440070120004,"Block Group 4, Census Tract 120, Providence County, Rhode Island",896,54,842,833,798,11,5,16,0,3,9,9,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070120005,440070120005,"Block Group 5, Census Tract 120, Providence County, Rhode Island",1157,67,1090,1059,998,28,0,30,1,2,31,31,11,7,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070121021,440070121021,"Block Group 1, Census Tract 121.02, Providence County, Rhode Island",1256,128,1128,1100,1050,32,3,7,0,8,28,24,13,0,4,0,5,0,0,0,0,0,0,2,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070121022,440070121022,"Block Group 2, Census Tract 121.02, Providence County, Rhode Island",1255,79,1176,1148,1052,63,4,19,0,10,28,25,2,7,6,0,2,0,2,0,5,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070121023,440070121023,"Block Group 3, Census Tract 121.02, Providence County, Rhode Island",1085,154,931,901,773,81,7,34,1,5,30,27,9,3,3,0,3,1,0,1,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070121024,440070121024,"Block Group 4, Census Tract 121.02, Providence County, Rhode Island",729,104,625,610,548,28,2,18,0,14,15,14,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070121031,440070121031,"Block Group 1, Census Tract 121.03, Providence County, Rhode Island",2036,96,1940,1911,1730,82,4,88,2,5,29,27,4,6,13,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070121032,440070121032,"Block Group 2, Census Tract 121.03, Providence County, Rhode Island",928,57,871,860,787,36,0,19,0,18,11,11,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070121041,440070121041,"Block Group 1, Census Tract 121.04, Providence County, Rhode Island",1177,115,1062,1033,964,44,7,9,0,9,29,24,10,2,5,3,1,1,0,0,0,0,0,0,1,0,1,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070121042,440070121042,"Block Group 2, Census Tract 121.04, Providence County, Rhode Island",1317,101,1216,1178,1132,23,4,13,1,5,38,37,12,5,0,0,7,3,0,7,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
